Unnamed: 0,user,smogList,fleschRList,ariList,complexList,colemanList,charList,fleschKList,sentencesList,gunningList,wordsList,smogIList,syllablesList
488058,tholt-j,7.794,80.81,5.252,4.0,7.084,369.0,5.756,6.0,7.6,91.0,7.472,119.0
488059,tholt-j,3.129,85.015,6.704,0.0,5.876,77.0,6.37,1.0,8.0,20.0,3.0,24.0
488060,tholt-j,8.842,76.842,4.576,5.0,5.843,285.0,6.069,5.0,8.4,71.0,8.477,97.0
488061,tholt-j,7.169,90.959,1.919,1.0,5.022,59.0,2.311,2.0,5.6,14.0,6.873,18.0
488062,tholt-j,13.024,49.088,9.656,6.0,11.758,160.0,10.512,2.0,13.6,33.0,12.487,55.0
488063,tholt-j,9.726,67.145,8.047,4.0,7.14,252.0,9.028,3.0,10.4,62.0,9.325,87.0
488064,tholt-j,7.169,91.649,2.456,2.0,5.349,169.0,3.147,4.0,5.6,43.0,6.873,53.0
488065,tholt-j,8.842,66.787,5.62,1.0,9.65,35.0,5.683,1.0,8.4,7.0,8.477,11.0
488066,tholt-j,7.794,78.26,2.254,4.0,5.232,187.0,4.165,6.0,6.4,44.0,7.472,63.0
488067,tholt-j,3.129,95.688,0.769,0.0,3.083,39.0,2.645,1.0,4.4,11.0,3.0,13.0
488068,tholt-j,3.129,78.873,6.293,0.0,10.491,36.0,3.997,1.0,2.8,7.0,3.0,10.0
488069,tholt-j,8.842,66.1,4.003,2.0,7.378,80.0,6.276,2.0,8.0,18.0,8.477,28.0
488070,tholt-j,22.418,-5.36,38.814,57.0,13.017,1820.0,32.49,5.0,35.6,372.0,21.493,601.0
488071,tholt-j,6.8475,23.732,6.0145,65.0,5.873,1958.0,5.9605,19.0,7.4,404.0,6.5655,658.0
488072,tholt-j,7.844,21.075,9.323,29.0,4.601,1023.0,8.6795,6.0,10.4,241.0,7.521,353.0
488073,tholt-j,7.794,91.568,2.132,2.0,3.745,139.0,3.634,3.0,6.8,38.0,7.472,46.0
488074,tholt-j,3.129,103.044,-1.781,0.0,0.394,24.0,0.626,1.0,2.8,7.0,3.0,8.0
488075,tholt-j,8.842,72.519,4.639,2.0,7.86,86.0,5.504,2.0,7.6,19.0,8.477,28.0
488076,tholt-j,3.129,112.085,-0.887,0.0,0.637,33.0,0.11,1.0,4.0,10.0,3.0,10.0
488077,tholt-j,6.427,87.945,2.242,1.0,5.051,79.0,2.483,3.0,4.4,18.0,6.162,24.0
488078,tholt-j,8.842,62.79,0.48,1.0,-0.277,13.0,5.247,1.0,14.4,3.0,8.477,5.0
488079,tholt-j,8.842,94.3,-2.277,1.0,-0.476,28.0,2.342,1.0,8.0,9.0,8.477,11.0
488080,tholt-j,9.387,73.643,5.232,6.0,6.913,310.0,6.813,5.0,8.8,77.0,9.0,107.0
488081,tholt-j,20.9375,-145.701,90.344,46.0,6.2425,1724.0,71.545,1.0,74.2,359.0,20.074,568.0
488082,tholt-j,9.121,80.312,2.508,11.0,4.382,467.0,5.138,10.0,8.0,124.0,8.745,167.0
488083,tholt-j,8.076,72.084,7.506,3.0,9.85,276.0,6.994,4.0,7.6,61.0,7.743,86.0
488084,tholt-j,15.903,49.041,15.321,5.0,11.025,137.0,13.623,1.0,18.4,29.0,15.247,44.0
488085,tholt-j,13.024,53.367,9.814,21.0,9.319,643.0,10.962,7.0,13.6,145.0,12.487,227.0
488086,tholt-j,24.028,-88.68325,70.26425,77.0,9.98625,2720.0,56.535,3.0,59.2,551.0,23.0375,902.0
488087,tholt-j,19.63,-133.8255,84.6325,40.0,6.2905,1619.0,67.0315,1.0,69.4,336.0,18.8205,530.0
488088,tholt-j,22.5545,-159.651,96.6195,54.0,6.5865,1884.0,76.4715,1.0,79.4,383.0,21.6245,622.0
488089,tholt-j,3.129,120.205,-13.365,0.0,-21.965,3.0,-3.01,1.0,0.8,2.0,3.0,2.0
488090,tholt-j,12.162,59.353,10.862,10.0,11.233,376.0,9.887,4.0,12.4,79.0,11.66,119.0
488091,tholt-j,8.842,76.749,8.807,1.0,7.882,88.0,7.771,1.0,10.0,21.0,8.477,27.0
488092,tholt-j,3.7515,44.348,1.2085,17.0,2.68,1215.0,1.7675,29.0,3.0,309.0,3.597,392.0
488093,tholt-j,11.208,53.29,9.058,4.0,8.821,174.0,10.795,2.0,12.0,40.0,10.746,63.0
488094,tholt-j,19.784,15.319,28.29,17.0,10.423,512.0,25.407,2.0,28.4,115.0,18.969,181.0
488095,tholt-j,19.784,15.319,28.29,17.0,10.423,512.0,25.407,2.0,28.4,115.0,18.969,181.0
488096,tholt-j,8.842,78.873,4.947,1.0,8.809,34.0,3.997,1.0,8.4,7.0,8.477,10.0
488097,tholt-j,3.129,103.379,-0.73,0.0,1.209,71.0,1.573,2.0,4.4,22.0,3.0,24.0
488098,tholt-j,3.129,116.145,-2.73,0.0,-1.167,20.0,-1.45,1.0,2.4,6.0,3.0,6.0
488099,tholt-j,14.555,52.868,11.606,4.0,8.88,109.0,12.096,1.0,16.4,25.0,13.954,38.0
488100,tholt-j,15.903,46.665,13.823,5.0,8.527,129.0,14.203,1.0,18.4,30.0,15.247,46.0
488101,tholt-j,8.842,71.815,3.176,1.0,6.969,35.0,5.23,1.0,8.0,8.0,8.477,12.0
488102,tholt-j,13.257,57.639,13.306,22.0,8.165,887.0,12.957,7.0,16.4,218.0,12.71,303.0
488103,tholt-j,8.842,87.945,2.765,1.0,5.705,27.0,2.483,1.0,8.8,6.0,8.477,8.0
488104,tholt-j,13.348,49.658,12.566,32.0,12.083,1069.0,11.749,10.0,14.0,218.0,12.798,348.0
488105,tholt-j,8.842,84.152,2.482,2.0,5.225,86.0,4.255,2.0,8.0,22.0,8.477,29.0
488106,tholt-j,19.947,21.534,21.356,26.0,10.819,583.0,20.938,3.0,25.2,129.0,19.125,216.0
488107,tholt-j,8.842,88.372,4.265,3.0,4.495,188.0,5.239,3.0,8.8,52.0,8.477,62.0
488108,tholt-j,3.129,119.867,0.595,0.0,-1.716,31.0,-2.88,3.0,0.8,7.0,3.0,7.0
488109,tholt-j,8.842,75.875,-1.767,1.0,-0.713,15.0,3.67,1.0,11.6,4.0,8.477,6.0
488110,tholt-j,8.842,86.705,2.41,1.0,4.76,40.0,3.65,1.0,8.0,10.0,8.477,13.0
488111,tholt-j,11.208,69.675,7.84,2.0,4.797,88.0,9.503,1.0,12.8,24.0,10.746,32.0
488112,tholt-j,3.129,117.16,-1.032,0.0,0.582,19.0,-1.84,1.0,2.0,5.0,3.0,5.0
488113,tholt-j,3.129,120.205,-8.655,0.0,-16.075,5.0,-3.01,1.0,0.8,2.0,3.0,2.0
488114,tholt-j,20.267,-48.774,66.207,9.0,8.756,567.0,53.849,1.0,56.8,136.0,19.432,189.0
488115,tholt-j,13.886,50.373,13.687,39.0,8.585,1405.0,13.596,11.0,16.0,326.0,13.313,487.0
488116,tholt-j,20.267,-48.774,66.207,9.0,8.756,567.0,53.849,1.0,56.8,136.0,19.432,189.0
488117,tholt-j,3.129,117.16,-0.09,0.0,1.76,20.0,-1.84,1.0,2.0,5.0,3.0,5.0
488118,tholt-j,8.842,89.517,2.823,1.0,4.401,49.0,4.003,1.0,8.0,13.0,8.477,16.0
488119,tholt-j,8.842,62.79,-1.09,1.0,-2.24,12.0,5.247,1.0,14.4,3.0,8.477,5.0
488120,tholt-j,3.129,95.939,3.401,0.0,4.498,53.0,3.356,1.0,5.6,14.0,3.0,16.0
488121,tholt-j,3.129,112.085,-1.829,0.0,-0.541,31.0,0.11,1.0,4.0,10.0,3.0,10.0
488122,tholt-j,8.076,95.849,-0.321,3.0,1.407,150.0,2.747,4.0,6.8,46.0,7.743,54.0
488123,tholt-j,3.129,120.205,-13.365,0.0,-21.965,3.0,-3.01,1.0,0.8,2.0,3.0,2.0
488124,tholt-j,10.504,64.419,3.086,5.0,6.022,118.0,6.593,3.0,10.4,28.0,10.071,44.0
488125,tholt-j,13.024,58.408,6.882,3.0,8.601,69.0,9.088,1.0,13.6,16.0,12.487,25.0
488126,tholt-j,3.129,119.19,-7.37,0.0,-10.093,8.0,-2.62,1.0,1.2,3.0,3.0,3.0
488127,tholt-j,3.129,116.145,-1.16,0.0,0.797,22.0,-1.45,1.0,2.4,6.0,3.0,6.0
488128,tholt-j,11.208,53.639,8.784,4.0,11.229,138.0,9.256,2.0,11.2,28.0,10.746,46.0
488129,tholt-j,8.842,94.565,3.793,1.0,3.488,62.0,4.541,1.0,9.2,18.0,8.477,20.0
488130,tholt-j,8.842,34.59,6.76,1.0,7.577,17.0,9.18,1.0,14.4,3.0,8.477,6.0
488131,tholt-j,3.129,71.47,10.437,0.0,7.106,207.0,9.626,2.0,10.0,51.0,3.0,66.0
488132,tholt-j,7.794,95.297,2.885,2.0,3.394,168.0,4.025,3.0,8.0,49.0,7.472,55.0
488133,tholt-j,7.169,81.136,3.774,1.0,6.528,95.0,4.799,2.0,6.0,23.0,6.873,31.0
488134,tholt-j,10.126,67.755,5.569,3.0,8.46,107.0,6.79,2.0,9.6,24.0,9.708,36.0
488135,tholt-j,3.129,103.54,-0.356,0.0,2.551,29.0,0.805,1.0,3.2,8.0,3.0,9.0
488136,tholt-j,7.169,90.014,3.198,1.0,3.932,107.0,4.306,2.0,6.8,29.0,6.873,35.0
488137,tholt-j,7.169,99.395,1.939,1.0,4.171,78.0,1.88,2.0,6.0,20.0,6.873,23.0
488138,tholt-j,8.842,82.39,-0.356,1.0,2.551,29.0,3.755,1.0,8.0,8.0,8.477,11.0
488139,tholt-j,6.427,91.317,1.196,2.0,4.535,157.0,2.096,6.0,4.4,38.0,6.162,49.0
488140,tholt-j,3.129,100.24,0.852,0.0,2.938,21.0,0.52,1.0,2.0,5.0,3.0,6.0
488141,tholt-j,6.742,79.937,4.011,2.0,6.763,217.0,4.594,5.0,5.6,50.0,6.464,69.0
488142,tholt-j,8.842,71.815,6.709,1.0,11.386,41.0,5.23,1.0,8.0,8.0,8.477,12.0
488143,tholt-j,7.957,81.46,3.293,5.0,4.81,357.0,5.198,7.0,7.2,93.0,7.629,123.0
488144,tholt-j,8.842,86.705,3.352,1.0,5.938,42.0,3.65,1.0,8.0,10.0,8.477,13.0
488145,tholt-j,6.427,99.41,-1.921,1.0,0.012,74.0,1.215,3.0,4.4,22.0,6.162,26.0
488146,tholt-j,8.842,66.787,4.274,1.0,7.967,33.0,5.683,1.0,8.4,7.0,8.477,11.0
488147,tholt-j,10.504,80.84,4.997,5.0,7.119,165.0,5.213,3.0,10.0,39.0,10.071,52.0
488148,tholt-j,3.129,103.54,-0.356,0.0,2.551,29.0,0.805,1.0,3.2,8.0,3.0,9.0
488149,tholt-j,8.842,87.945,-1.16,1.0,0.797,22.0,2.483,1.0,8.8,6.0,8.477,8.0
488150,tholt-j,9.726,72.163,7.895,4.0,10.744,189.0,6.424,3.0,9.2,39.0,9.325,56.0
488151,tholt-j,3.129,117.16,-4.8,0.0,-4.13,15.0,-1.84,1.0,2.0,5.0,3.0,5.0
488152,tholt-j,3.129,77.811,6.429,0.0,8.284,62.0,5.884,1.0,5.6,14.0,3.0,19.0
488153,tholt-j,10.126,73.306,3.445,6.0,6.742,175.0,5.643,4.0,9.6,42.0,9.708,61.0
488154,tholt-j,7.794,75.5,3.48,2.0,6.723,117.0,4.964,3.0,6.4,27.0,7.472,39.0
488155,tholt-j,3.129,103.005,1.448,0.0,3.306,43.0,1.873,1.0,4.8,12.0,3.0,13.0
488156,tholt-j,3.129,103.044,-1.781,0.0,0.394,48.0,0.626,2.0,2.8,14.0,3.0,16.0
488157,tholt-j,15.078,37.296,14.019,35.0,12.055,970.0,14.206,8.0,16.4,198.0,14.456,338.0
488158,tholt-j,3.129,120.205,-1.59,0.0,-7.24,8.0,-3.01,1.0,0.8,2.0,3.0,2.0
488159,tholt-j,7.169,7.913,15.43,1.0,9.357,23.0,12.528,2.0,13.6,3.0,6.873,7.0
488160,tholt-j,25.131,-15.01,36.746,89.0,14.225,2090.0,32.329,6.0,35.6,410.0,24.095,739.0
488161,tholt-j,25.98,-2.437,34.406,16.0,12.758,320.0,29.995,1.0,36.0,66.0,24.909,111.0
488162,tholt-j,7.169,92.539,5.356,1.0,6.067,132.0,4.575,2.0,7.6,34.0,6.873,39.0
488163,tholt-j,8.842,66.787,4.947,1.0,8.809,34.0,5.683,1.0,8.4,7.0,8.477,11.0
488164,tholt-j,3.129,105.09,0.48,0.0,-0.277,26.0,-0.653,2.0,1.2,6.0,3.0,7.0
488165,tholt-j,8.842,80.777,4.321,1.0,2.272,68.0,7.21,1.0,10.0,21.0,8.477,26.0
488166,tholt-j,8.842,77.6,6.97,5.0,5.085,405.0,7.851,5.0,10.0,109.0,8.477,138.0
488167,tholt-j,11.208,66.1,4.003,2.0,7.378,40.0,6.276,1.0,12.4,9.0,10.746,14.0
488168,tholt-j,9.726,79.505,4.587,4.0,7.232,153.0,5.151,3.0,9.2,36.0,9.325,49.0
488169,tholt-j,7.169,88.725,3.461,2.0,7.012,149.0,2.996,4.0,5.2,34.0,6.873,44.0
488170,tholt-j,9.726,71.126,6.73,4.0,8.202,208.0,7.396,3.0,9.6,49.0,9.325,69.0
488171,tholt-j,8.842,78.245,4.294,1.0,7.116,44.0,4.83,1.0,8.0,10.0,8.477,14.0
488172,tholt-j,3.129,119.19,-7.37,0.0,-10.093,8.0,-2.62,1.0,1.2,3.0,3.0,3.0
498458,whalley-g,8.842,69.994,4.272,1.0,6.213,53.0,6.726,1.0,8.0,13.0,8.477,19.0
498459,whalley-g,3.129,103.044,-5.146,0.0,-3.813,19.0,0.626,1.0,2.8,7.0,3.0,8.0
498460,whalley-g,12.627,-14.704,27.5325,15.0,5.54,502.0,22.344,1.0,24.6,110.0,12.1065,162.0
498461,whalley-g,14.192,48.47,15.569,15.0,11.085,566.0,14.2,4.0,17.2,124.0,13.607,186.0
498462,whalley-g,8.076,75.467,6.362,3.0,7.012,283.0,7.081,4.0,8.4,70.0,7.743,94.0
498463,whalley-g,11.698,56.044,8.559,27.0,9.5,960.0,9.893,12.0,11.6,215.0,11.216,337.0
498464,whalley-g,12.108,59.887,9.648,42.0,9.265,1540.0,9.992,17.0,12.8,348.0,11.609,519.0
498465,whalley-g,14.555,41.224,25.746,4.0,8.181,228.0,21.421,1.0,25.2,56.0,13.954,72.0
498466,whalley-g,8.842,66.423,5.003,2.0,8.065,101.0,6.852,2.0,7.6,23.0,8.477,35.0
498467,whalley-g,9.726,65.965,5.293,8.0,7.697,329.0,7.205,6.0,8.8,76.0,9.325,115.0
498468,whalley-g,9.236,66.456,4.914,8.0,8.176,344.0,6.758,7.0,8.4,78.0,8.855,119.0
498469,whalley-g,8.239,73.596,4.21,4.0,5.76,272.0,6.373,5.0,7.2,68.0,7.899,96.0
498470,whalley-g,7.169,80.36,2.057,2.0,4.318,157.0,4.535,4.0,6.0,40.0,6.873,55.0
498471,whalley-g,14.857,38.983,12.322,59.0,13.707,1357.0,12.471,14.0,16.0,262.0,14.244,461.0
498472,whalley-g,10.355,69.567,6.597,8.0,7.369,357.0,7.879,5.0,10.4,87.0,9.928,123.0
498473,whalley-g,14.555,54.876,12.56,4.0,7.572,120.0,12.81,1.0,16.8,29.0,13.954,42.0
498474,whalley-g,8.842,71.768,5.419,1.0,7.022,59.0,6.727,1.0,8.4,14.0,8.477,20.0
498475,whalley-g,11.208,56.25,7.736,2.0,9.294,69.0,9.14,1.0,11.2,15.0,10.746,24.0
498476,whalley-g,3.129,120.205,-1.59,0.0,-7.24,8.0,-3.01,1.0,0.8,2.0,3.0,2.0
498477,whalley-g,3.129,118.175,-10.01,0.0,-11.02,8.0,-2.23,1.0,1.6,4.0,3.0,4.0
498478,whalley-g,10.126,64.71,5.381,3.0,6.349,123.0,7.96,2.0,10.0,30.0,9.708,45.0
498479,whalley-g,11.208,56.606,9.48,4.0,8.723,182.0,10.581,2.0,12.0,42.0,10.746,64.0
498480,whalley-g,16.219,29.145,14.538,63.0,15.205,1353.0,14.349,12.0,18.0,249.0,15.55,461.0
498481,whalley-g,3.129,75.765,6.672,0.0,7.087,73.0,7.163,1.0,7.2,18.0,3.0,24.0
498482,whalley-g,11.208,54.701,-1.781,2.0,0.394,24.0,7.369,1.0,14.0,7.0,10.746,12.0
498483,whalley-g,11.208,50.665,1.999,2.0,5.496,33.0,8.18,1.0,13.2,8.0,10.746,14.0
498484,whalley-g,10.126,63.16,9.266,12.0,9.862,679.0,9.108,8.0,10.4,150.0,9.708,221.0
498485,whalley-g,10.126,70.102,3.774,3.0,6.528,95.0,6.338,2.0,9.6,23.0,9.708,34.0
498486,whalley-g,28.356,-27.539,37.389,39.0,19.301,733.0,32.379,2.0,36.8,123.0,27.187,250.0
498487,whalley-g,16.219,31.718,15.75,21.0,14.064,524.0,15.046,4.0,18.4,100.0,15.55,177.0
498488,whalley-g,12.458,57.435,10.936,24.0,9.432,913.0,10.907,9.0,13.2,205.0,11.944,306.0
498489,whalley-g,13.113500000000002,20.76925,13.0475,164.0,11.036999999999999,3791.0,12.3235,27.0,14.9,724.0,12.572750000000001,1287.0
498490,whalley-g,12.162,39.21,12.081,5.0,14.165,184.0,12.138,2.0,12.4,35.0,11.66,62.0
498491,whalley-g,9.236,65.238,5.621,8.0,9.133,313.0,6.502,7.0,8.4,66.0,8.855,103.0
498492,whalley-g,13.024,55.308,13.162,24.0,8.17,992.0,12.812,8.0,15.6,234.0,12.487,337.0
498493,whalley-g,15.794249999999998,9.963,16.643250000000002,233.0,11.97875,4572.0,15.242750000000001,24.0,18.8,839.0,15.143250000000002,1559.0
498494,whalley-g,10.126,66.339,7.471,3.0,9.337,142.0,7.981,2.0,10.0,32.0,9.708,47.0
498495,whalley-g,12.061,61.029,8.828,44.0,9.089,1512.0,9.495,18.0,12.4,344.0,11.563,514.0
498496,whalley-g,13.817,45.948,15.104,7.0,10.191,278.0,14.676,2.0,16.8,63.0,13.247,96.0
498497,whalley-g,11.698,56.13,8.582,9.0,9.789,316.0,9.778,4.0,11.6,70.0,11.216,110.0
498498,whalley-g,13.817,44.465,12.112,14.0,13.109,391.0,11.84,4.0,14.8,77.0,13.247,130.0
498499,whalley-g,28.356,-27.023,36.659,39.0,19.639,716.0,31.81,2.0,36.4,119.0,27.187,244.0
498500,whalley-g,9.4735,4.918,9.6405,23.0,8.8225,462.0,9.2145,3.0,11.0,79.0,9.083,159.0
498501,whalley-g,13.173,58.495,9.259,34.0,10.039,925.0,9.685,11.0,13.6,203.0,12.63,311.0
498502,whalley-g,3.129,100.24,-4.8,0.0,-4.13,15.0,0.52,1.0,2.0,5.0,3.0,6.0
498503,whalley-g,15.343875000000002,22.9565,14.081875,330.0,12.548124999999999,7002.0,13.986625,55.0,17.5,1319.0,14.71125,2416.0
498504,whalley-g,12.458,52.958,10.453,16.0,11.295,539.0,10.551,6.0,12.8,113.0,11.944,180.0
498505,whalley-g,13.024,66.388,14.001,3.0,5.372,133.0,13.191,1.0,18.0,37.0,12.487,45.0
498506,whalley-g,7.169,81.136,5.208,1.0,8.321,102.0,4.799,2.0,6.0,23.0,6.873,31.0
498507,whalley-g,11.208,67.306,8.201,8.0,10.406,291.0,7.784,4.0,10.8,63.0,10.746,92.0
498508,whalley-g,13.024,45.262,11.174,3.0,13.343,87.0,11.169,1.0,13.6,17.0,12.487,29.0
498509,whalley-g,12.341,60.847,8.29,13.0,10.611,363.0,8.648,5.0,12.4,78.0,11.832,120.0
498510,whalley-g,16.828,31.521,18.842,23.0,12.208,680.0,17.744,4.0,20.4,143.0,16.134,235.0
498511,whalley-g,3.129,62.79,6.76,0.0,7.577,17.0,5.247,1.0,1.2,3.0,3.0,5.0
498512,whalley-g,15.903,35.722,17.732,10.0,11.601,321.0,16.848,2.0,19.2,69.0,15.247,111.0
498513,whalley-g,28.356,-27.023,36.659,39.0,19.639,716.0,31.81,2.0,36.4,119.0,27.187,244.0
498514,whalley-g,8.842,81.65,4.302,4.0,6.093,215.0,5.162,4.0,8.0,53.0,8.477,70.0
498515,whalley-g,14.555,45.271,12.584,12.0,11.771,325.0,12.493,3.0,15.6,67.0,13.954,110.0
498516,whalley-g,8.847,12.9875,8.974,52.0,6.999,1234.0,8.4825,8.0,10.2,236.0,8.482,421.0
498517,whalley-g,11.645,54.913,9.284,20.0,12.091,672.0,9.382,9.0,11.6,137.0,11.165,221.0
498518,whalley-g,13.024,52.021,10.943,15.0,11.177,475.0,10.972,5.0,14.0,100.0,12.487,159.0
498519,whalley-g,18.599,26.058,20.684,66.0,14.702,1652.0,18.43,9.0,22.0,319.0,17.832,546.0
498520,whalley-g,18.244,14.034,19.706,7.0,16.509,164.0,18.506,1.0,21.2,29.0,17.491,56.0
498521,whalley-g,10.126,48.635,9.475,3.0,13.595,110.0,8.96,2.0,10.0,20.0,9.708,35.0
498522,whalley-g,28.356,-27.023,36.659,39.0,19.639,716.0,31.81,2.0,36.4,119.0,27.187,244.0
498523,whalley-g,13.024,54.278,10.858,6.0,9.509,201.0,11.278,2.0,14.0,45.0,12.487,69.0
498524,whalley-g,21.419,6.357,26.813,41.0,15.455,987.0,23.925,4.0,27.2,186.0,20.536,337.0
498525,whalley-g,10.9485,32.104749999999996,11.2025,76.0,6.461499999999999,2567.0,11.544250000000002,19.0,13.3,603.0,10.497,933.0
498526,whalley-g,13.559,52.824,9.44,20.0,9.194,534.0,10.901,6.0,14.4,121.0,13.0,191.0
498527,whalley-g,18.511,22.529,21.835,29.0,13.138,791.0,20.116,4.0,23.2,161.0,17.748,273.0
498528,whalley-g,9.889,78.015,6.96,7.0,6.822,381.0,7.098,5.0,10.4,95.0,9.481,123.0
498529,whalley-g,9.607,69.751,5.654,18.0,8.299,771.0,6.618,14.0,8.8,174.0,9.211,256.0
498530,whalley-g,8.842,30.53,4.274,1.0,7.967,33.0,10.74,1.0,8.4,7.0,8.477,14.0
498531,whalley-g,14.037625,30.946499999999997,12.981874999999999,287.0,10.514875,7093.0,13.083749999999998,57.0,15.8,1450.0,13.458874999999999,2485.0
498532,whalley-g,9.075,71.309,5.406,26.0,8.413,1255.0,6.232,24.0,8.0,282.0,8.701,412.0
498533,whalley-g,13.21975,36.411375,14.583375,157.0,10.4315,5081.0,13.249500000000001,37.0,15.75,1060.0,12.674625,1673.0
498534,whalley-g,13.46825,20.528,13.3525,121.0,11.21225,2649.0,12.33975,18.0,15.399999999999999,496.0,12.913,888.0
498535,whalley-g,6.9085,24.921,5.4575,21.0,5.415,577.0,5.7,6.0,7.4,123.0,6.6235,198.0
498536,whalley-g,28.356,-27.023,36.659,39.0,19.639,716.0,31.81,2.0,36.4,119.0,27.187,244.0
498537,whalley-g,11.208,52.201,8.878,8.0,10.628,312.0,10.14,4.0,10.8,67.0,10.746,109.0
498538,whalley-g,11.208,50.112,17.514,2.0,8.515,161.0,15.958,1.0,17.6,39.0,10.746,54.0
498539,whalley-g,3.129,83.32,0.852,0.0,2.938,21.0,2.88,1.0,2.0,5.0,3.0,7.0
498540,whalley-g,12.162,43.338,7.908,5.0,9.822,136.0,10.817,2.0,12.4,29.0,11.66,51.0
498541,whalley-g,15.719,41.614,13.327,34.0,12.284,795.0,13.169,7.0,17.6,161.0,15.071,270.0
498542,whalley-g,17.122,28.579,15.362,84.0,14.471,1752.0,15.129,14.0,19.2,330.0,16.416,602.0
498543,whalley-g,19.118,16.851,20.01,47.0,14.242,1066.0,19.562,6.0,22.4,209.0,18.33,382.0
498544,whalley-g,28.356,-27.023,36.659,39.0,19.639,716.0,31.81,2.0,36.4,119.0,27.187,244.0
498545,whalley-g,6.4195,27.7575,4.3065,26.0,3.75,788.0,5.394,9.0,6.8,191.0,6.1545,293.0
498546,whalley-g,12.473500000000001,24.370749999999997,16.6785,107.0,9.30975,3587.0,14.311250000000001,20.0,16.3,736.0,11.959,1159.0
498547,whalley-g,3.129,35.605,5.475,0.0,1.595,11.0,8.79,1.0,0.8,2.0,3.0,4.0
498548,whalley-g,23.192,-0.069,29.812,37.0,13.264,829.0,27.181,3.0,31.2,168.0,22.235,298.0
498549,whalley-g,11.538,55.178,6.996,13.0,11.183,310.0,8.172,6.0,12.0,63.0,11.062,105.0
498550,whalley-g,28.356,-27.023,36.659,39.0,19.639,716.0,31.81,2.0,36.4,119.0,27.187,244.0
498551,whalley-g,17.122,41.513,16.55,12.0,10.749,302.0,15.791,2.0,20.0,67.0,16.416,104.0
498552,whalley-g,15.151,44.045,13.195,31.0,12.208,788.0,12.794,7.0,16.4,160.0,14.526,264.0
498553,whalley-g,7.2775,22.6855,6.324,36.0,4.05,1078.0,6.985,9.0,8.4,255.0,6.977,400.0
498554,whalley-g,12.416,50.476,7.176,37.0,8.969,980.0,10.194,14.0,12.8,224.0,11.904,371.0
498555,whalley-g,14.555,28.076,29.471,8.0,8.461,519.0,24.994,2.0,27.6,126.0,13.954,171.0
498556,whalley-g,3.129,73.845,-2.73,0.0,-1.167,20.0,4.45,1.0,2.4,6.0,3.0,9.0
498557,whalley-g,13.817,35.511,11.475,7.0,14.595,154.0,11.784,2.0,15.6,28.0,13.247,52.0
498558,whalley-g,17.122,31.708,16.082,6.0,18.23,113.0,13.557,1.0,20.0,19.0,16.416,35.0
498559,whalley-g,18.244,18.369,29.711,7.0,12.513,274.0,24.858,1.0,27.6,57.0,17.491,88.0
498560,whalley-g,9.3,69.661,6.527,14.0,8.47,798.0,7.394,12.0,8.8,186.0,8.916,267.0
498561,whalley-g,9.784,67.668,7.399,19.0,9.158,996.0,7.831,14.0,9.6,226.0,9.381,328.0
498562,whalley-g,15.021,27.805,10.737,13.0,14.922,200.0,12.362,3.0,19.2,36.0,14.402,71.0
498563,whalley-g,12.756499999999999,24.878,13.770500000000002,141.0,9.647,3607.0,12.661999999999999,25.0,15.3,732.0,12.2305,1211.0
498564,whalley-g,16.459,26.026,13.521,98.0,15.479,1803.0,14.17,18.0,18.8,329.0,15.78,631.0
498565,whalley-g,10.504,50.665,7.69,5.0,12.613,128.0,8.18,3.0,11.2,24.0,10.071,42.0
498566,whalley-g,10.126,45.645,6.298,3.0,10.122,63.0,8.383,2.0,12.4,12.0,9.708,22.0
498567,whalley-g,11.951,55.926,12.53,31.0,9.556,1499.0,11.861,13.0,13.6,335.0,11.458,494.0
498568,whalley-g,13.348,49.633,12.301,32.0,10.562,1101.0,12.224,10.0,14.4,237.0,12.798,373.0
498569,whalley-g,7.169,84.496,1.674,2.0,4.058,167.0,4.269,4.0,6.0,45.0,6.873,59.0
498570,whalley-g,32.259,-53.202,55.253,26.0,18.819,576.0,45.026,1.0,49.6,98.0,30.928,186.0
498571,whalley-g,11.208,60.364,6.685,28.0,9.721,799.0,7.874,14.0,11.2,171.0,10.746,271.0
498572,whalley-g,17.581,25.897,17.33,32.0,14.788,724.0,16.355,5.0,20.0,135.0,16.856,245.0
498573,whalley-g,17.506,31.341,16.975,38.0,14.24,859.0,15.637,6.0,20.0,163.0,16.784,285.0
498574,whalley-g,19.287,7.853,17.92,32.0,18.028,544.0,17.878,4.0,22.8,92.0,18.492,191.0
498575,whalley-g,11.208,30.948,11.518,2.0,15.275,73.0,12.172,1.0,11.2,13.0,10.746,25.0
498576,whalley-g,32.259,-53.202,55.253,26.0,18.819,576.0,45.026,1.0,49.6,98.0,30.928,186.0
498577,whalley-g,3.129,87.945,-5.87,0.0,-5.093,16.0,2.483,1.0,2.4,6.0,3.0,8.0
498578,whalley-g,8.842,56.7,0.34,1.0,2.797,33.0,7.587,1.0,8.0,9.0,8.477,15.0
498579,whalley-g,10.686,69.904,8.307,7.0,8.195,331.0,8.353,4.0,10.8,78.0,10.246,108.0
498580,whalley-g,11.208,46.605,8.905,2.0,12.632,62.0,9.74,1.0,11.2,12.0,10.746,21.0
498581,whalley-g,6.427,85.027,2.267,1.0,6.04,97.0,3.304,3.0,4.4,23.0,6.162,31.0
