user,smogList,fleschRList,ariList,complexList,colemanList,charList,fleschKList,sentencesList,gunningList,wordsList,smogIList,syllablesList
tholt-j,11.602,59.793,8.569,33,10.836,1112,8.845,15,11.2,237,11.124,367
tholt-j,8.418,76.558,5.194,6,7.723,377,5.669,7,7.2,87,8.071,121
tholt-j,13.817,44.477,9.771,14,12.37,312,10.968,4,14.8,63,13.247,109
tholt-j,6.081,27.7205,5.494,5,6.086,182,5.061,2,6.2,37,5.83,58
tholt-j,4.758,38.729,1.9895,5,3.392,192,2.656,4,4.2,46,4.562,64
tholt-j,9.726,80.765,5.806,4,4.963,218,6.88,3,10,59,9.325,74
tholt-j,18.244,12.177,22.693,14,16.555,401,20.629,2,22,73,17.491,136
tholt-j,8.73075,39.89025,6.43225,133,8.269,4161,7.072,61,8.7,861,8.3705,1414
tholt-j,11.208,52.64,8.62,6,11.65,195,9.147,3,11.2,39,10.746,65
tholt-j,8.842,67.815,12.803,2,7.251,245,11.253,2,13.2,60,8.477,77
tholt-j,15.903,22.274,24.95,5,9.686,225,23.071,1,24.4,52,15.247,81
tholt-j,20.267,11.46,16.331,9,16.666,125,17.126,1,24.8,22,19.432,45
tholt-j,10.126,60.705,7.139,3,10.423,115,7.773,2,9.6,24,9.708,38
tholt-j,13.024,50.8,10.306,21,11.454,614,10.716,7,13.6,128,12.487,208
tholt-j,14.647,-7.673,25.73025,69,11.2265,1534,22.02025,7,22.8,274,14.04325,535
tholt-j,15.58,35.597,16.311,38,12.482,1162,15.809,8,18,242,14.937,402
tholt-j,10.411,68.427,10.515,13,7.908,818,9.771,8,12,195,9.982,262
tholt-j,11.855,51.568,7.28,49,11.761,1069,8.586,21,13.2,213,11.367,365
tholt-j,40.152,-152.672,101.201,42,15.002,1025,83.246,1,86.8,196,38.496,372
tholt-j,20.737,16.4,24.201,19,13.126,442,22.151,2,26.4,90,19.882,154
tholt-j,12.705,47.845,8.419,59,11.786,1306,9.662,21,13.6,260,12.181,450
tholt-j,13.596,46.466,12.307,47,12.839,1414,11.765,14,14.4,281,13.036,465
tholt-j,11.28425,32.507,11.05525,165,8.58925,4942,10.47,38,12.8,1039,10.81875,1659
tholt-j,13.937,49.4,12.955,68,11.226,2165,12.318,19,14.8,455,13.362,716
tholt-j,8.842,80.106,2.921,16,4.953,761,5.145,16,8,197,8.477,266
tholt-j,12.458,59.213,12.156,8,8.527,344,11.625,3,14.4,80,11.944,114
tholt-j,12.603,47.806,11.512,11,14.078,346,10.69,4,12.8,66,12.083,111
tholt-j,10.355,64.705,8.546,8,9.807,393,8.557,5,10.4,87,9.928,128
tholt-j,9.516,67.248,5.732,5,8.352,222,6.985,4,8.8,50,9.124,75
tholt-j,12.162,44.51,19.001,5,9.125,347,17.237,2,18.8,82,11.66,117
tholt-j,13.024,49.031,14.196,33,10.812,1397,13.151,11,15.2,298,12.487,459
tholt-j,11.698,57.179,8.869,18,10.852,615,9.352,8,11.6,131,11.216,206
tholt-j,12.458,45.752,15.726,8,14.242,390,13.006,3,13.6,74,11.944,119
tholt-j,9.3,79.91,6.952,7,6.916,455,6.792,6,9.6,113,8.916,144
tholt-j,9.643,70.641,6.8,26,7.716,1436,7.692,20,9.6,345,9.245,484
tholt-j,11.793,60.27,9.539,23,9.297,895,9.871,10,12.4,202,11.307,301
tholt-j,6.817,93.03,0.635,5,3.009,411,2.581,12,5.2,111,6.536,137
tholt-j,7.794,84.677,3.927,6,6.128,455,4.54,9,6.8,112,7.472,145
tholt-j,13.817,50.805,15.253,14,10.472,551,13.564,4,16,119,13.247,177
tholt-j,8.842,72.749,9.654,3,4.773,304,9.986,3,12,83,8.477,104
tholt-j,11.855,49.163,8.314,14,12.247,311,8.845,6,12.8,59,11.367,103
tholt-j,9.726,71.974,7.833,8,8.435,467,7.734,6,10,109,9.325,150
tholt-j,10.8205,-44.783,43.2315,21,3.913,1428,34.986,2,36.6,356,10.374,487
tholt-j,14.555,46.519,11.174,24,13.864,505,10.787,6,16,97,13.954,165
tholt-j,14.619,44.505,11.859,89,12.238,2184,12.054,22,16,443,14.017,743
tholt-j,14.555,46.072,12.326,12,14.576,277,11.139,3,16,52,13.954,88
tholt-j,11.492,52.165,8.706,15,11.329,511,9.781,7,11.6,107,11.018,176
tholt-j,13.991,47.253,12.759,47,10.9,1472,12.65,13,15.6,313,13.414,500
tholt-j,9.643,76.032,6.161,26,7.949,1311,6.53,20,9.2,312,9.245,424
tholt-j,11.208,63.864,6.674,8,9.53,232,7.457,4,11.2,50,10.746,77
tholt-j,15.248,51.226,12.213,9,11.828,209,11.455,2,16.4,43,14.619,68
tholt-j,13.024,46.146,11.871,27,12.617,879,11.681,9,13.6,176,12.487,293
tholt-j,5.7565,33.589,4.9555,28,4.4385,1225,4.6295,13,6,281,5.519,391
tholt-j,9.491,74.453,6.243,31,7.702,1576,6.492,25,8.8,364,9.099,506
tholt-j,3.129,121.22,-2.09,0,-22.24,4,-3.4,1,0.4,1,3,1
tholt-j,11.698,46.069,13.227,9,12.784,442,12.299,4,12.8,88,11.216,144
tholt-j,10.609,53.35,10.483,12,11.943,610,10.254,7,10.4,125,10.171,200
tholt-j,13.901,42.478,13.394,32,13.549,979,12.579,9,14.8,190,13.328,321
tholt-j,31.406,-30.086,39.588,49,14.86,760,35.591,2,42.4,146,30.111,281
tholt-j,14.689375,20.846125,13.62225,326,12.907625,7160,13.860125,59,16.45,1353,14.08375,2523
tholt-j,8.842,82.39,6.709,1,11.386,41,3.755,1,8,8,8.477,11
tholt-j,15.558,-34.6835,35.742,24,6.7405,691,28.733,1,31.2,139,14.9165,222
tholt-j,11.492,67.29,8.968,30,8.619,1217,8.878,14,12,282,11.018,397
tholt-j,10.864,65.781,10.022,11,9.61,556,9.218,6,11.2,124,10.416,176
tholt-j,6.427,92.645,-0.637,1,1.451,68,1.828,3,4.4,18,6.162,23
tholt-j,16.527,27.911,16.456,22,14.165,552,15.888,4,18.4,105,15.845,189
tholt-j,3.129,120.205,-6.3,0,-13.13,6,-3.01,1,0.8,2,3,2
tholt-j,7.259,70.264,4.026,23,7.7,1424,5.181,44,5.2,305,6.96,467
tholt-j,11.208,62.745,7.665,8,11.394,228,7.365,4,11.2,46,10.746,72
tholt-j,8.296,80.621,5.157,9,6.33,699,6.034,11,8.4,178,7.954,231
tholt-j,10.335,66.538,6.372,35,9.294,1242,7.027,22,9.6,270,9.908,408
tholt-j,9.445,73.457,5.578,22,7.498,1048,6.381,18,8.8,244,9.055,345
tholt-j,6.1705,24.877,4.38,39,6.163,936,4.6755,15,6.6,183,5.916,313
tholt-j,9.516,70.89,7.863,10,9.125,603,7.626,8,9.6,137,9.124,192
tholt-j,17.354,25.577,23.754,31,10.816,1080,21.567,5,23.6,239,16.638,375
tholt-j,10.126,63.969,8.386,9,9.648,467,8.643,6,10,104,9.708,154
tholt-j,18.458,19.713,25.606,36,11.632,1169,22.981,5,25.6,251,17.697,404
tholt-j,13.024,46.605,8.513,3,12.141,61,9.74,1,14.8,12,12.487,21
tholt-j,11.251,3.135,15.962,23,5.2955,578,14.204,2,16.2,129,10.787,206
tholt-j,15.58,40.485,14.838,19,12.767,507,13.885,4,17.2,101,14.937,168
tholt-j,11.072,65.955,8.615,29,9.392,1214,8.581,15,11.2,273,10.616,395
tholt-j,17.122,26.376,23.178,24,10.752,843,21.194,4,23.2,187,16.416,294
tholt-j,8.842,79.389,3.562,7,4.788,372,5.629,7,8,97,8.477,130
tholt-j,16.728,30.505,17.987,34,12.962,962,17.161,6,19.6,197,16.038,333
tholt-j,18.244,23.031,21.752,7,16.941,189,18.494,1,21.6,34,17.491,60
tholt-j,11.208,54.506,9.024,56,11.038,2027,9.33,28,10.8,414,10.746,672
tholt-j,11.208,59.384,10.91,4,8.323,209,11.063,2,12.8,49,10.746,71
tholt-j,13.901,47.465,12.63,32,13.774,898,11.414,9,14.8,173,13.328,286
tholt-j,13.024,63.695,9.237,3,11.546,77,8.35,1,13.6,16,12.487,24
tholt-j,11.208,54.89,5.775,14,9.951,288,7.697,7,12.4,59,10.746,100
tholt-j,14.314,37.985,12.996,23,14.474,600,12.64,6,15.2,113,13.724,200
tholt-j,11.32,64.259,7.419,37,9.62,1247,8.133,18,11.2,278,10.853,417
tholt-j,7.169,71.517,3.227,2,6.814,122,4.961,4,5.2,27,6.873,41
tholt-j,14.068,54.126,12.527,22,10.866,667,11.589,6,15.2,142,13.488,216
tholt-j,17.122,17.005,30.917,6,10.895,281,26.29,1,28.4,62,16.416,93
tholt-j,6.344,28.186,5.7025,42,5.0655,1550,5.5055,15,6.8,339,6.0825,511
tholt-j,11.208,66.405,12.175,4,6.465,237,11.45,2,14.4,60,10.746,78
tholt-j,7.794,66.465,4.362,2,7.785,139,6.639,3,6.4,32,7.472,49
tholt-j,10.29,66.885,6.246,11,8.77,406,7.124,7,9.6,90,9.866,135
tholt-j,8.239,70.219,6.904,4,9.004,314,6.893,5,7.2,69,7.899,100
tholt-j,13.348,49.658,12.566,32,12.083,1069,11.749,10,14,218,12.798,348
tholt-j,16.768,31.423,14.151,57,13.001,1189,14.715,10,18.8,235,16.077,421
tholt-j,18.244,21.074,26.471,28,11.744,968,23.176,4,25.6,207,17.491,326
tholt-j,14.555,42.774,11.728,8,14.036,178,11.516,2,16,34,13.954,59
tholt-j,12.896,57.156,12.059,38,8.677,1475,11.804,13,14.8,341,12.364,496
tholt-j,25.98,-108.204,91.355,16,10.193,812,74.062,1,76.8,184,24.909,279
tholt-j,7.794,78.873,2.929,2,6.284,93,3.997,3,6.4,21,7.472,30
tholt-j,25.254,-96.574,90.562,15,7.95,750,72.937,1,77.6,186,24.213,252
tholt-j,13.024,47.394,14.03,3,13.162,117,12.363,1,14.4,23,12.487,37
tholt-j,18.244,20.16,26.818,7,16.399,246,21.627,1,24,45,17.491,75
tholt-j,18.774,22.518,22.141,15,11.801,403,20.801,2,24,86,18,143
tholt-j,11.208,53.29,9.058,4,8.821,174,10.795,2,12,40,10.746,63
tholt-j,8.842,83.951,4.063,19,6.445,955,4.583,19,8,232,8.477,303
tholt-j,11.979,66.854,6.968,12,8.584,327,7.562,5,12,73,11.485,108
tholt-j,11.208,57.096,9.124,8,12.592,258,8.401,4,11.2,50,10.746,81
tholt-j,3.129,90.959,2.256,0,5.443,30,2.311,1,2.8,7,3,9
tholt-j,7.169,71.28,6.746,1,9.932,113,6.298,2,6.4,24,6.873,35
tholt-j,12.458,56.25,9.417,8,11.354,239,9.554,3,12.8,50,11.944,79
tholt-j,14.555,36.235,12.516,40,14.083,970,12.801,10,15.6,185,13.954,332
tholt-j,15.705,33.013,11.53,63,13.259,1184,13.088,13,17.6,232,15.058,427
tholt-j,12.061,45.695,7.82,22,11.066,544,9.95,9,12.4,111,11.563,195
tholt-j,15.705,33.013,11.53,63,13.259,1184,13.088,13,17.6,232,15.058,427
tholt-j,13.747,44.124,12.043,38,14.487,988,11.306,11,14.4,186,13.18,320
tholt-j,12.001,56.389,11.042,41,10.529,1675,10.67,17,12.8,361,11.506,550
tholt-j,11.208,61.306,7.602,18,9.918,626,8.518,9,11.2,138,10.746,212
tholt-j,13.024,45.472,12.419,3,8.022,118,13.873,1,15.2,28,12.487,44
tholt-j,8.847,7.07,15.5785,13,4.816,557,13.6555,2,14.8,129,8.482,194
tholt-j,19.287,4.54,38.358,24,8.738,1004,32.583,3,35.6,241,18.492,344
tholt-j,11.8635,-32.9685,35.963,13,4.828,631,29.3635,1,30.8,146,11.374,215
tholt-j,10.411,65.089,6.673,13,10.623,415,6.851,8,10,86,9.982,133
tholt-j,14.555,36.235,12.516,40,14.083,970,12.801,10,15.6,185,13.954,332
tholt-j,15.705,33.013,11.53,63,13.259,1184,13.088,13,17.6,232,15.058,427
tholt-j,11.208,61.306,7.602,18,9.918,626,8.518,9,11.2,138,10.746,212
tholt-j,13.024,45.472,12.419,3,8.022,118,13.873,1,15.2,28,12.487,44
tholt-j,10.411,65.089,6.673,13,10.623,415,6.851,8,10,86,9.982,133
tholt-j,11.208,54.921,11.464,12,11.725,586,10.609,6,11.6,121,10.746,188
tholt-j,10.637,66.831,8.389,19,9.462,865,8.319,11,10.4,194,10.198,280
tholt-j,10.718,66.326,7.059,30,9.33,1064,7.384,17,10,231,10.276,346
tholt-j,12.162,42.737,15.826,5,11.719,285,14.875,2,15.2,61,11.66,96
tholt-j,38.805,-105.069,74.105,39,16.132,759,62.694,1,66.8,140,37.205,281
tholt-j,8.239,76.894,2.983,8,5.601,406,4.969,10,6.8,98,7.899,139
tholt-j,8.842,78.126,6.631,16,8.091,1103,6.415,16,8.8,261,8.477,346
tholt-j,13.024,56.524,9.968,21,11.12,602,9.883,7,13.6,127,12.487,198
tholt-j,10.763,65.152,7.401,25,9.276,924,7.739,14,10.4,201,10.319,302
tholt-j,10.126,63.357,8.22,9,10.066,447,8.48,6,10,98,9.708,147
tholt-j,9.3,72.519,5.916,7,7.747,360,6.581,6,8.4,83,8.916,118
tholt-j,15.903,19.895,21.298,5,15.122,189,19.428,1,19.6,36,15.247,64
tholt-j,3.129,89.517,0.83,0,1.909,87,4.003,2,5.2,26,3,32
tholt-j,13.22,43.712,11.692,78,13.541,2282,11.565,25,13.6,443,12.675,760
tholt-j,12.341,50.937,10.941,26,12.551,887,10.577,10,12.4,178,11.832,290
tholt-j,11.208,66.402,8.004,6,9.587,224,8.138,3,11.2,50,10.746,73
tholt-j,10.187,62.346,6.46,29,10.22,877,6.891,19,10,178,9.767,284
tholt-j,8.634,74.257,5.329,13,7.847,762,6.007,14,7.6,175,8.278,248
tholt-j,15.558,35.472,12.754,71,13.109,1564,13.413,15,17.2,308,14.916,548
tholt-j,23.727,-94.108,85.125,13,11.155,778,68.618,1,70.8,170,22.748,258
tholt-j,11.662,48.632,9.124,29,12.761,825,9.515,13,12,159,11.181,274
tholt-j,9.726,65.751,7.278,16,9.513,822,7.898,12,9.2,184,9.325,273
tholt-j,10.074,47.508375,6.806625,254,9.359125,7241,7.7675,121,10.05,1498,9.658625,2468
tholt-j,10.074,47.508375,6.806625,254,9.359125,7241,7.7675,121,10.05,1498,9.658625,2468
tholt-j,7.02725,52.5805,5.32575,115,7.10025,3408,5.117,44,7,721,6.7375,1158
tholt-j,13.024,57.234,9.761,6,14.327,120,8.009,2,15.2,22,12.487,36
tholt-j,6.3835,25.3805,4.3365,37,4.122,1114,5.593,13,6.8,262,6.12,420
tholt-j,11.67,51.236,12.057,38,11.1,1800,11.666,17,12.8,380,11.189,597
tholt-j,10.763,59.275,6.972,25,10.393,785,7.902,14,10.4,164,10.319,263
tholt-j,10.794,66.301,6.067,36,8.489,1156,7.229,20,10,259,10.348,390
tholt-j,11.107,59.209,7.541,39,9.488,1325,8.553,20,10.8,286,10.649,450
tholt-j,18.026,36.433,17.79,34,11.361,807,16.873,5,21.6,175,17.283,279
tholt-j,11.793,54.786,10.571,23,11.902,882,10.114,10,12,181,11.307,286
tholt-j,11.793,53.899,10.438,23,12.048,862,10.114,10,12,176,11.307,281
tholt-j,7.169,80.835,2.926,2,5.874,155,4.282,4,5.6,37,6.873,51
tholt-j,4.421,33.744,2.9535,6,4.754,306,3.2895,6,4,66,4.2385,100
tholt-j,16.044,37.495,13.641,46,12.399,1046,13.854,9,17.6,211,15.383,363
tholt-j,17.694,25.805,17.496,13,13.183,310,17.485,2,20.4,63,16.964,111
tholt-j,13.817,54.681,10.21,14,10.105,370,10.663,4,14.8,81,13.247,126
tholt-j,12.603,52.928,9.61,11,9.668,355,10.783,4,12.8,79,12.083,125
tholt-j,12.516,52.727,9.817,27,11.645,821,10.128,10,12.8,170,12,275
tholt-j,9.516,62.594,6.226,5,10.313,173,6.703,4,8.8,35,9.124,56
tholt-j,13.024,-17.813,12.349,3,18.064,45,17.483,1,19.6,7,12.487,18
tholt-j,7.169,92.539,5.356,1,6.067,132,4.575,2,7.6,34,6.873,39
tholt-j,9.516,66.339,6.735,5,8.417,274,7.981,4,9.2,64,9.124,94
tholt-j,16.352,31.748,17.227,75,12.918,2104,16.231,14,18.4,417,15.677,714
tholt-j,18.22,-82.022,56.776,34,6.1575,1074,46.018,1,48,225,17.4685,379
tholt-j,7.448,87.225,3.933,8,4.627,792,4.784,14,6.8,208,7.14,257
tholt-j,6.672,89.801,3.436,5,4.734,681,4.135,13,6,178,6.397,217
tholt-j,14.837,41.396,16.34,21,11.048,743,15.584,5,17.6,163,14.225,255
tholt-j,11.645,51.343,13.756,20,9.486,1138,13.137,9,14,255,11.165,382
tholt-j,8.842,64.933,11.044,2,7.553,215,10.662,2,11.6,52,8.477,71
tholt-j,12.745,48.527,15.185,17,10.5,835,14.233,6,16,187,12.22,280
tholt-j,12.162,43.941,17.918,15,9.959,984,16.447,6,17.2,225,11.66,332
tholt-j,3.129,118.175,-0.59,0,0.76,16,-2.23,1,1.6,4,3,4
tholt-j,10.231,66.446,6.737,17,8.477,751,7.944,11,9.6,175,9.809,257
tholt-j,13.133,49.086,11.394,46,11.117,1493,11.63,15,14,315,12.592,508
tholt-j,12.162,49.06,11.413,5,11.766,194,11.385,2,12.8,40,11.66,65
tholt-j,13.024,34.455,16.133,3,12.041,142,15.658,1,15.6,29,12.487,49
tholt-j,12.162,60.863,10.146,10,7.68,399,10.733,4,13.6,96,11.66,138
tholt-j,14.555,30.233,19.013,4,11.015,173,18.483,1,19.2,38,13.954,62
tholt-j,13.024,52.461,12.779,21,8.919,834,12.721,7,14.8,191,12.487,286
tholt-j,20.7255,-99.46,66.703,45,6.379,1280,53.295,1,56.2,264,19.871,430
tholt-j,7.794,83.492,5.261,2,5.741,199,5.92,3,8,52,7.472,65
tholt-j,14.555,26.925,16.492,4,11.865,146,16.957,1,17.2,30,13.954,53
tholt-j,3.129,116.145,-2.73,0,-1.167,20,-1.45,1,2.4,6,3,6
tholt-j,9.969,68.46,6.367,43,9.458,1666,6.692,30,9.2,360,9.557,537
tholt-j,12.8065,3.68325,27.39475,60,7.884,2641,22.889,24,24.7,570,12.2785,866
tholt-j,13.024,55.584,11.401,21,8.803,752,11.646,7,14.4,173,12.487,258
tholt-j,10.355,64.516,6.63,8,8.537,313,7.739,5,10,70,9.928,106
tholt-j,10.746,63.695,7.7,16,9.623,646,8.35,9,10.8,144,10.303,216
tholt-j,14.555,45.291,12.934,16,11.011,458,12.966,4,16,97,13.954,157
tholt-j,12.627,-31.989,34.807,30,5.258,1251,28.4815,2,30,280,12.1065,426
tholt-j,19.63,-92.6935,63.8445,40,6.243,1215,50.9845,1,53.6,253,18.8205,405
tholt-j,8.842,95.688,0.769,1,3.083,39,2.645,1,8,11,8.477,13
tholt-j,9.445,73.219,4.905,11,7.143,487,6.221,9,8.4,115,9.055,164
tholt-j,20.267,2.427,38.46,9,9.698,342,32.547,1,36,79,19.432,116
tholt-j,12.915625,5.278875,33.390125,137,7.933875,6880,27.82925,52,29.8,1566,12.383,2265
tholt-j,8.842,70.35,6.637,2,7.92,131,7.173,2,8.4,30,8.477,43
tholt-j,16.219,29.596,15.211,21,13.233,515,15.404,4,18,101,15.55,181
tholt-j,12.162,54.215,7.658,5,9.259,146,9.797,2,12.4,33,11.66,53
tholt-j,12.162,54.442,8.501,10,10.625,298,9.641,4,12.4,64,11.66,103
tholt-j,13.024,47.779,10.877,6,10.782,192,11.688,2,13.6,41,12.487,67
tholt-j,13.024,56.353,9.566,15,10.206,431,10.07,5,13.2,94,12.487,146
tholt-j,15.248,46.983,13.429,9,9.284,248,13.662,2,17.6,56,14.619,87
tholt-j,3.129,103.343,-1.98,0,-0.167,50,0.708,2,2.8,15,3,17
tholt-j,13.024,30.658,24.295,3,9.492,219,21.653,1,22.4,51,12.487,75
tholt-j,14.975,32.65,14.119,43,13.649,1158,14.27,10,16.4,224,14.358,401
tholt-j,11.94175,29.6175,15.282875,169,9.39125,5896,14.809125,56,16,1255,11.449375,2068
tholt-j,9.236,81.216,4.809,8,5.83,438,5.977,7,9.2,114,8.855,147
tholt-j,9.755,8.601,10.619,74,7.7325,1688,9.819,9,11.6,318,9.353,578
tholt-j,19.4025,-97.431,64.2075,39,6.3845,1232,51.7695,1,53.8,254,18.6025,432
tholt-j,8.606,11.409,8.0085,79,7.583,1677,7.991,13,9.6,309,8.251,584
tholt-j,25.801,-39.44,51.381,63,12.882,1943,43.541,4,45.6,399,24.737,684
tholt-j,8.842,87.997,2.054,1,4.689,42,3.718,1,8,11,8.477,14
tholt-j,8.842,84.45,5.852,1,6.938,63,5.207,1,8.4,15,8.477,19
tholt-j,11.208,66.677,9.144,4,8.303,179,9.176,2,12,42,10.746,59
tholt-j,3.129,103.044,0.237,0,2.919,27,0.626,1,2.8,7,3,8
tholt-j,9.542,6.75,10.4665,78,8.365,1806,9.75,10,11,327,9.1485,619
tholt-j,22.076,-19.644,25.945,11,21.559,222,24.694,1,26.4,35,21.166,79
tholt-j,10.355,68.047,7.263,8,7.951,374,8.19,5,10,89,9.928,127
tholt-j,6.8315,26.8265,4.6325,17,4.915,425,5.223,5,7.2,94,6.55,149
tholt-j,13.968,49.804,16.847,18,11.308,764,14.56,5,17.2,166,13.392,242
tholt-j,14.837,41.964,11.947,42,11.996,1012,12.549,10,16,207,14.225,352
tholt-j,17.122,30.82,15.745,42,12.806,950,15.668,7,19.6,189,16.416,332
tholt-j,8.842,78.772,0.829,2,3.721,65,4.384,2,7.6,17,8.477,24
tholt-j,28.03,-15.428,34.782,19,14.478,329,31.311,1,37.2,64,26.875,119
tholt-j,17.805,37.549,15.688,33,11.359,698,15.276,5,20.4,146,17.071,241
tholt-j,18.703,-89.5345,61.2965,36,6.1825,1162,49.302,1,51.4,243,17.9315,400
tholt-j,7.554,84.127,1.823,3,3.275,229,4.705,5,6.4,64,7.243,83
tholt-j,9.607,69.951,5.239,9,6.814,437,7.371,7,9.2,109,9.211,156
tholt-j,8.73075,39.89025,6.43225,133,8.269,4161,7.072,61,8.7,861,8.3705,1414
tholt-j,10.411,66.105,6.479,13,7.315,565,8.324,8,10.4,138,9.982,201
tholt-j,24.504,-10.141,32.349,28,16.437,613,28.586,2,32.4,112,23.494,212
tholt-j,14.213,50.269,14.037,64,9.383,2196,13.467,17,16.4,494,13.627,742
tholt-j,13.024,57.594,9.946,9,9.515,277,10.36,3,13.6,62,12.487,94
tholt-j,12.162,60.275,9.704,15,7.128,585,10.814,6,13.6,144,11.66,208
tholt-j,14.555,47.394,12.084,8,10.729,215,12.363,2,16,46,13.954,74
tholt-j,41.875,-184.045,118.001,46,14.751,1193,96.068,1,100,230,40.148,428
tholt-j,11.855,55.816,11.383,7,9.019,320,11.519,3,13.2,73,11.367,109
tholt-j,12.341,55.725,10.911,13,11.388,469,10.356,5,12.8,98,11.832,152
tholt-j,11.208,59.728,10.969,8,9.804,402,10.456,4,12,89,10.746,131
tholt-j,18.244,3.458,32.311,14,13.264,602,27.931,2,28.8,122,17.491,204
tholt-j,17.122,21.565,16.595,6,18.245,119,15.22,1,20,20,16.416,39
tholt-j,18.774,29.342,19.578,45,12.451,1060,18.317,6,22.4,221,18,366
tholt-j,15.248,33.937,17.745,9,12.243,319,16.848,2,18.4,67,14.619,110
tholt-j,14.555,48.748,14.851,20,10.063,675,13.813,5,16.8,148,13.954,224
tholt-j,16.957125,3.718875,31.463375,159,9.521,5273,26.70725,26,29.5,1181,16.258,1796
tholt-j,12.458,54.439,11.802,16,10.168,641,11.463,6,13.6,140,11.944,213
tholt-j,11.208,70.638,7.076,22,7.593,820,7.878,11,11.6,198,10.746,276
tholt-j,11.538,45.579,11.975,13,11.427,623,12.285,6,12.4,130,11.062,214
tholt-j,11.602,65.393,8.214,11,7.89,415,9.057,5,12,99,11.124,142
tholt-j,18.244,7.435,29.375,7,15.844,274,24.892,1,25.6,51,17.491,89
tholt-j,15.903,29.358,22.938,15,13.006,626,19.764,3,21.2,128,15.247,203
tholt-j,17.122,17.989,23.413,12,16.517,417,20.191,2,21.2,76,16.416,135
tholt-j,14.555,45.542,18.829,4,8.909,172,17.093,1,20,41,13.954,58
tholt-j,6.427,83.63,7.433,1,7.831,230,6.149,3,7.6,55,6.162,68
tholt-j,10.504,68.486,6.095,5,6.991,206,7.93,3,10.4,51,10.071,73
tholt-j,7.554,87.046,3.439,3,5.046,256,4.397,5,6.8,66,7.243,83
tholt-j,15.343,43.668,16.737,64,10.625,2140,15.633,14,18.8,477,14.711,725
tholt-j,10.29,72.619,3.941,11,7.585,306,5.65,7,10,71,9.866,104
tholt-j,11.101,65.17,6.785,37,8.204,1245,7.857,19,10.8,282,10.643,422
tholt-j,18.774,25.931,18.905,15,14.007,334,17.841,2,22,66,18,115
tholt-j,18.774,26.375,20.493,15,13.491,368,18.772,2,22.8,74,18,125
tholt-j,9.2905,45.37825,8.069,83,6.3925,3262,8.16325,34,10.2,773,8.90725,1104
tholt-j,9.57575,43.26,9.25325,84,6.415,3509,9.03825,34,11,831,9.181,1183
tholt-j,8.842,67.078,5.603,3,8.085,167,7.05,3,7.6,38,8.477,57
tholt-j,12.29,67.204,8.052,18,8.277,562,8.57,7,12.4,132,11.783,188
tholt-j,15.903,14.357,19.595,5,16.12,168,18.958,1,18.8,31,15.247,59
tholt-j,19.784,14.031,29.405,17,12.756,543,25.214,2,28.4,112,18.969,180
tholt-j,12.458,56.546,11.918,24,8.507,1014,11.887,9,14.4,236,11.944,345
tholt-j,12.688,55.798,12.516,14,9.019,583,12.085,5,14.4,133,12.165,195
tholt-j,11.766,61.614,9.018,16,9.039,601,9.528,7,12,137,11.281,203
tholt-j,11.73,59.721,10.562,34,8.534,1514,10.759,15,12.8,352,11.246,513
tholt-j,8.958,12.536,10.766,67,6.8325,1941,9.7005,10,11,388,8.5885,653
tholt-j,8.9025,12.542,10.9035,66,6.692,1972,9.824,10,11,398,8.5355,665
tholt-j,13.024,44.578,9.92,30,12.65,780,10.917,10,13.6,156,12.487,270
tholt-j,11.208,68.715,6.803,4,7.251,147,8.147,2,11.6,36,10.746,51
tholt-j,16.527,37.198,20.427,11,9.032,371,19.002,2,22.4,88,15.845,130
tholt-j,18.244,28.761,23.48,21,9.723,637,21.421,3,25.2,147,17.491,223
tholt-j,10.035,66.316,7.55,19,8.619,971,8.309,13,10,225,9.622,327
tholt-j,18.774,25.161,24.855,30,9.723,897,22.606,4,26,207,18,316
tholt-j,17.122,32.502,23.015,36,9.142,1245,20.899,6,24.4,294,16.416,433
tholt-j,7.957,71.831,4.335,5,7.668,203,4.731,7,6.8,42,7.629,64
tholt-j,10.126,74.826,8.222,9,8.297,490,7.584,6,10.4,115,9.708,153
tholt-j,15.903,40.471,19.485,45,9.382,1599,17.938,9,21.2,374,15.247,549
tholt-j,16.03,39.293,20.043,51,9.552,1825,18.312,10,21.6,424,15.369,624
tholt-j,12.995,21.75325,14.23625,117,10.14075,3157,13.133,20,15.3,627,12.45925,1067
tholt-j,6.9625,24.382,8.467,25,4.8775,1089,7.683,7,8.8,251,6.6755,361
tholt-j,7.3785,21.4835,9.6485,29,5.1045,1232,8.584,7,9.8,279,7.074,407
tholt-j,7.7665,18.6055,10.774,33,5.2615,1372,9.482,7,10.6,307,7.446,454
tholt-j,8.99,76.745,7.074,20,8.414,1357,6.7,19,8.8,317,8.62,424
tholt-j,18.53425,-33.52975,40.76875,100,9.75775,3011,34.17875,13,36.2,609,17.77025,1043
tholt-j,10.794,74.808,7.185,9,8.605,358,6.949,5,10.4,83,10.348,113
tholt-j,13.024,63.02,10.098,3,6.996,101,10.68,1,14.8,25,12.487,35
tholt-j,7.356,21.3805,9.136,37,5.357,1499,8.2435,9,9.6,333,7.053,498
tholt-j,8.031,17.125,11.141,41,5.324,1621,9.846,8,11.2,361,7.7,541
tholt-j,11.3325,30.4115,14.945,67,7.43875,2660,13.35075,17,15.5,602,10.86525,886
